"GenusSpecies","Species","Genus","Family","SubOrder","hwl","div_brd","div_mam","lat","lon","Temp","Prec","cover"
"819","Neurocordulia_yamaskanensis","yamaskanensis","Neurocordulia","Corduliidae","Anisoptera",34,147.516848962307,44.5974173685604,43.594661,-79.05218,218.1,2157.55,26.75
"820","Neurogomphus_cocytius","cocytius","Neurogomphus","Gomphidae","Anisoptera",30,531.115018454366,164.981202360955,-3.84264,-54.97388,281,3895,80
"821","Neurothemis_fluctuans","fluctuans","Neurothemis","Libellulidae","Anisoptera",25.5,332.640341143212,83.4842433536461,3.80297625,103.14642,288.65,11090.4,15
"822","Neurothemis_fulvia","fulvia","Neurothemis","Libellulidae","Anisoptera",29.5,359.712077583545,86.8215146398232,20.1054221875,101.6810128125,288.28125,10414.8125,19.03125
"823","Neurothemis_ramburii","ramburii","Neurothemis","Libellulidae","Anisoptera",32.5,258.849081118302,63.0544206580597,6.633216,121.884962666667,286.866666666667,7032.6,32.3333333333333
"824","Neurothemis_terminata","terminata","Neurothemis","Libellulidae","Anisoptera",28.5,248.232532037961,66.8729153711483,5.94683071428571,119.693822142857,285,7807.35714285714,36.5
"825","Neurothemis_tullia","tullia","Neurothemis","Libellulidae","Anisoptera",21,288.756232885058,69.9021326426684,13.5622873333333,88.0307766666667,291.066666666667,8759.1,14.7666666666667
"826","Nihonogomphus_viridis","viridis","Nihonogomphus","Gomphidae","Anisoptera",32,181.892102056672,27.0197015643842,36.5372,140.529,211,3713,0
"827","Notiothemis_jonesi","jonesi","Notiothemis","Libellulidae","Anisoptera",24.5,446.24747853077,118.866121802193,-19.3230533333333,32.30287,302,3123.66666666667,40
"828","Notogomphus_praetorius","praetorius","Notogomphus","Gomphidae","Anisoptera",30.5,371.459251664152,91.8848511914506,-28.3141711111111,30.24221,288.555555555556,3365.88888888889,13.5555555555556
"829","Oligoaeschna_foliacea","foliacea","Oligoaeschna","Aeshnidae","Anisoptera",39.5,313.608903438283,114.001543975142,0.9,109,289,11401,0
"830","Oligoclada_abbreviata","abbreviata","Oligoclada","Libellulidae","Anisoptera",22,502.927623077303,158.539082967961,-3.74,-52.52,281,3895,40
"831","Oligoclada_heliophila","heliophila","Oligoclada","Libellulidae","Anisoptera",22.6,394.841607093886,148.580224927214,10.42227,-83.977,292,11314,80
"832","Oligoclada_hypophane","hypophane","Oligoclada","Libellulidae","Anisoptera",18.25,492.550775946142,182.772166278535,0.84,-66.245,292,11314,51.5
"833","Oligoclada_monosticha","monosticha","Oligoclada","Libellulidae","Anisoptera",19.05,549.028946124071,178.456496581876,-0.5228,-75.2567,276,6294,80
"834","Oligoclada_pachystigma","pachystigma","Oligoclada","Libellulidae","Anisoptera",20.2,572.21855632669,190.975800027554,-7.1007,-72.674175,276,6294,69
"835","Oligoclada_risi","risi","Oligoclada","Libellulidae","Anisoptera",20.75,493.319638246571,184.547757901646,1.60732,-64.21912,289,9842.2,69.2
"836","Oligoclada_sylvia","sylvia","Oligoclada","Libellulidae","Anisoptera",16.1,531.649058767703,198.04652115721,5.4533,-57.815,277,3955,72
"837","Oligoclada_umbricola","umbricola","Oligoclada","Libellulidae","Anisoptera",22.5,434.282860101127,147.980010837772,9.480025,-80.4436425,292,11314,36.5
"838","Oligoclada_walkeri","walkeri","Oligoclada","Libellulidae","Anisoptera",21.9,565.407134862324,178.988181422311,-9.48666666666667,-64.9666666666667,277.666666666667,5494.33333333333,53.3333333333333
"839","Olpogastra_lugubris","lugubris","Olpogastra","Libellulidae","Anisoptera",39.5,307.573721193693,119.091677032631,-3.7969447826087,19.5903486956522,296.391304347826,3979.69565217391,27.3913043478261
"840","Onychargia_atrocyana","atrocyana","Onychargia","Coenagrionidae","Zygoptera",17,483.676443121715,120.244968460291,21.0931,96.4703,289,11401,0
"841","Onychogomphus_assimilis","assimilis","Onychogomphus","Gomphidae","Anisoptera",32.5,160.514426669934,45.9378403696571,36.94258,28.77975,234,2883,6
"842","Onychogomphus_costae","costae","Onychogomphus","Gomphidae","Anisoptera",25,155.116783221479,44.3704321042737,40.0485338235294,-1.93642794117647,237.294117647059,2411.94117647059,0.970588235294118
"843","Onychogomphus_flexuosus","flexuosus","Onychogomphus","Gomphidae","Anisoptera",28,160.050782584891,45.1235948466721,36.82899,28.77502,234,2883,0
"844","Onychogomphus_forcipatus","forcipatus","Onychogomphus","Gomphidae","Anisoptera",28,142.159751883528,44.8689986399105,53.4588654259985,11.487485328,219.998,2862.594,10.162
"845","Onychogomphus_supinus","supinus","Onychogomphus","Gomphidae","Anisoptera",27.25,318.880263154917,84.675800418752,-28.9458325,29.1425,250,3394.5,25.5
"846","Onychogomphus_uncatus","uncatus","Onychogomphus","Gomphidae","Anisoptera",31,144.464729086346,49.0164057484336,41.38001084,-2.29285844,237.144,2433.408,6.648
"847","Onychothemis_testacea","testacea","Onychothemis","Libellulidae","Anisoptera",40.5,251.788290106158,50.4873167566124,24.74694,121.71194,282,5066,0
"848","Ophiogomphus_acuminatus","acuminatus","Ophiogomphus","Gomphidae","Anisoptera",31.5,154.574324107929,49.7027624414756,35.50436,-87.6086433333333,217,2181,68.6666666666667
"849","Ophiogomphus_anomalus","anomalus","Ophiogomphus","Gomphidae","Anisoptera",25.5,169.396375664688,48.4512430221847,45.885472,-78.407602,221.4,2087.2,27.8
"850","Ophiogomphus_aspersus","aspersus","Ophiogomphus","Gomphidae","Anisoptera",28,159.248952619622,46.5228867307227,44.9134196428571,-72.5566846428571,217,2181,31.9285714285714
"851","Ophiogomphus_australis","australis","Ophiogomphus","Gomphidae","Anisoptera",26,205.704055009073,43,30.636675,-87.56558,217,2181,3
"852","Ophiogomphus_bison","bison","Ophiogomphus","Gomphidae","Anisoptera",31,187.099823542424,59.5367583226453,39.42,-122.264311884058,180.652173913043,4930.69565217391,6.2463768115942
"853","Ophiogomphus_carolus","carolus","Ophiogomphus","Gomphidae","Anisoptera",26,151.393385524716,44.9567951698133,43.54301225,-71.42469225,219.75,2186.95,29.025
"854","Ophiogomphus_cecilia","cecilia","Ophiogomphus","Gomphidae","Anisoptera",34,146.22413062172,51.915691346201,51.8945815799953,11.59604936,212.188,2889.606,12.316
"855","Ophiogomphus_colubrinus","colubrinus","Ophiogomphus","Gomphidae","Anisoptera",29,136.512123846834,40.5294443134079,51.1459522916667,-89.0502177083333,227.083333333333,1966.04166666667,9.5625
"856","Ophiogomphus_edmundo","edmundo","Ophiogomphus","Gomphidae","Anisoptera",26.5,151.910932040137,58.7239928342976,34.88177,-83.822172,217,2181,24.2
"857","Ophiogomphus_howei","howei","Ophiogomphus","Gomphidae","Anisoptera",20,157.894511722333,52.9287730215483,41.5029033333333,-82.625475,224.333333333333,2024.66666666667,22.1666666666667
"858","Ophiogomphus_incurvatus","incurvatus","Ophiogomphus","Gomphidae","Anisoptera",27,166.014356957411,49.1473940703084,37.7984675,-78.5608575,217,2181,44.5
"859","Ophiogomphus_mainensis","mainensis","Ophiogomphus","Gomphidae","Anisoptera",28,150.653363411249,44.7350678435982,45.1549226923077,-70.1461194230769,217,2181,26.5
"860","Ophiogomphus_morrisoni","morrisoni","Ophiogomphus","Gomphidae","Anisoptera",33,172.9608707311,68.0386760567755,40.6291661904762,-120.475765238095,191.071428571429,4355.92857142857,1.64285714285714
"861","Ophiogomphus_occidentis","occidentis","Ophiogomphus","Gomphidae","Anisoptera",30.5,167.776569921593,58.0728420017272,43.005323030303,-120.928039090909,192.787878787879,4261.24242424242,2.06060606060606
"862","Ophiogomphus_rupinsulensis","rupinsulensis","Ophiogomphus","Gomphidae","Anisoptera",29.5,153.483180414192,46.8640059644117,40.6639005,-78.56198725,223.875,2163.5875,25.65
"863","Ophiogomphus_severus","severus","Ophiogomphus","Gomphidae","Anisoptera",31,168.725735941648,61.5520336377834,43.484944235283,-110.478888470588,230.129411764706,2192.57647058824,6.49411764705882
"864","Ophiogomphus_smithi","smithi","Ophiogomphus","Gomphidae","Anisoptera",27.5,165.946963156207,51.1096444068209,44.6275375,-91.057685,239,1712,52.75
"865","Ophiogomphus_susbehcha","susbehcha","Ophiogomphus","Gomphidae","Anisoptera",28,167.480410814986,47.7258699309249,41.0474757142857,-83.4809114285714,226.428571428571,1980,34.4285714285714
"866","Ophiogomphus_westfalli","westfalli","Ophiogomphus","Gomphidae","Anisoptera",30,170.566489000529,48.1420133627001,37.3420933333333,-92.6467777777778,239,1712,37.4444444444444
"867","Oplonaeschna_armata","armata","Oplonaeschna","Aeshnidae","Anisoptera",50,216.258683131212,81.1229912700717,31.4119892857143,-108.731189285714,247,2235.28571428571,15.8928571428571
"868","Orchithemis_pulcherrima","pulcherrima","Orchithemis","Libellulidae","Anisoptera",22,320.123936279955,92.0411306848927,1.339825,107.74174,289,11401,40
"869","Oreocnemis_phoenix","phoenix","Oreocnemis","Platycnemididae","Zygoptera",24,416.103753092442,128.528589315688,-15.9875,34.56,293,3373,42.5
"870","Orthemis_ambinigra","ambinigra","Orthemis","Libellulidae","Anisoptera",36.5,549.028946124071,178.456496581876,-0.5228,-75.2567,276,6294,80
"871","Orthemis_cinnamomea","cinnamomea","Orthemis","Libellulidae","Anisoptera",37,589.30284655622,186.313439362367,-12.8383,-69.2997,276,6294,80
"872","Orthemis_cultriformis","cultriformis","Orthemis","Libellulidae","Anisoptera",36.5,478.481650265969,161.582873587175,5.77074375,-80.85755625,286,9431.5,47.125
"873","Orthemis_discolor","discolor","Orthemis","Libellulidae","Anisoptera",40,291.244026194343,88.7970669966328,19.7260277464789,-95.2612178873239,291.225352112676,6585.17605633803,31.0352112676056
"874","Orthemis_ferruginea","ferruginea","Orthemis","Libellulidae","Anisoptera",40,222.898363184704,63.3868324833507,26.4421884955602,-99.1183517831193,270.342,4539.912,14.536
"875","Orthemis_levis","levis","Orthemis","Libellulidae","Anisoptera",38,321.152586384946,110.365173078932,14.4737266666667,-90.7340558333333,293,9334.33333333333,43.5833333333333
"876","Orthemis_schmidti","schmidti","Orthemis","Libellulidae","Anisoptera",40,304.796378085844,88.360586125072,16.790455,-82.920025,292,11314,40
"877","Orthemis_tambopatae","tambopatae","Orthemis","Libellulidae","Anisoptera",33,580.652468539776,189.569132608212,-12.5,-69.2,276,6294,62
"878","Orthetrum_abbotti","abbotti","Orthetrum","Libellulidae","Anisoptera",36.5,352.512703219471,104.821701700183,-13.6734236363636,23.0709972727273,294.545454545455,3661.45454545455,22.6363636363636
"879","Orthetrum_albistylum","albistylum","Orthetrum","Libellulidae","Anisoptera",35.5,151.473493179653,53.3350369880768,43.9011804017857,41.1752520089286,228.421875,3094.03348214286,10.6540178571429
"880","Orthetrum_brunneum","brunneum","Orthetrum","Libellulidae","Anisoptera",35,144.634695800982,58.1759940808276,46.27651462,7.93872914,234.634,2825.29,11.576
"881","Orthetrum_caffrum","caffrum","Orthetrum","Libellulidae","Anisoptera",29,335.767106975956,89.23270906366,-27.9298394594595,28.224962972973,267.783783783784,3360.08108108108,27.0810810810811
"882","Orthetrum_cancellatum","cancellatum","Orthetrum","Libellulidae","Anisoptera",38,150.394129780525,45.7456224632289,51.603096368,8.707440886,231.49,2854.606,9.218
"883","Orthetrum_chrysis","chrysis","Orthetrum","Libellulidae","Anisoptera",34.5,318.165870269541,74.0780384059525,13.74892,106.31289875,289.5,10877.375,14.75
"884","Orthetrum_chrysostigma","chrysostigma","Orthetrum","Libellulidae","Anisoptera",31,211.581727703263,52.421768235586,19.397901552795,10.2640014906832,262.55900621118,2945.08695652174,7.24223602484472
"885","Orthetrum_coerulescens","coerulescens","Orthetrum","Libellulidae","Anisoptera",30.5,142.762415303568,45.3122592318131,51.090410816,7.180011592,233.108,2752.34,11.874
"886","Orthetrum_glaucum","glaucum","Orthetrum","Libellulidae","Anisoptera",36,317.414267981161,78.020402936868,16.2239997297297,107.799790540541,286.945945945946,8795.27027027027,24
"887","Orthetrum_guineense","guineense","Orthetrum","Libellulidae","Anisoptera",30,418.481209778696,111.407306757544,-26.54787,31.01318,293,3373,29.5
"888","Orthetrum_hintzi","hintzi","Orthetrum","Libellulidae","Anisoptera",25.5,339.485470474512,135.74939105378,0.71569,19.631809,300.2,4110,43.5
"889","Orthetrum_japonicum","japonicum","Orthetrum","Libellulidae","Anisoptera",31.5,181.578025039402,32.669405375633,35.0160909090909,135.444829090909,215.515151515152,3986.9696969697,7.37878787878788
"890","Orthetrum_julia","julia","Orthetrum","Libellulidae","Anisoptera",33.5,382.091835653278,122.212799849331,-12.155062173913,25.265637826087,286.065217391304,3571.76086956522,47.7826086956522
"891","Orthetrum_luzonicum","luzonicum","Orthetrum","Libellulidae","Anisoptera",32.5,312.458419101399,70.1215347202868,18.5042947826087,108.186086956522,287.086956521739,8656.47826086957,12.2608695652174
"892","Orthetrum_machadoi","machadoi","Orthetrum","Libellulidae","Anisoptera",29,338.332728781883,90.8267631004246,-24.861334,25.228662,283,3357,8.8
"893","Orthetrum_melania","melania","Orthetrum","Libellulidae","Anisoptera",42,221.889977409408,48.4437278531714,28.78579,125.121034166667,258.916666666667,5142.91666666667,10.8333333333333
"894","Orthetrum_microstigma","microstigma","Orthetrum","Libellulidae","Anisoptera",33.5,309.928955111936,132.632645346305,2.20815357142857,17.10986,301.714285714286,4281.64285714286,43.1428571428571
"895","Orthetrum_nitidinerve","nitidinerve","Orthetrum","Libellulidae","Anisoptera",34.5,160.646827578124,41.4899318551167,39.0008106122449,-2.40296775510204,237.428571428571,2392.71428571429,3.79591836734694
"896","Orthetrum_pruinosum","pruinosum","Orthetrum","Libellulidae","Anisoptera",37,318.791977818137,73.2073870759278,14.8728832608696,100.262696086957,287.978260869565,8633.15217391304,27.304347826087
"897","Orthetrum_robustum","robustum","Orthetrum","Libellulidae","Anisoptera",36,520.089516340224,153.850333860806,0.32272,32.57996,320,2625,0
"898","Orthetrum_rubens","rubens","Orthetrum","Libellulidae","Anisoptera",30,261.506532381589,69.9154982699095,-33.7777766666667,19.4555533333333,207,3416,57.3333333333333
"899","Orthetrum_sabina","sabina","Orthetrum","Libellulidae","Anisoptera",30.5,281.329254822083,56.7102997016292,-10.3840051515219,128.270537665554,282.071684587814,7083.79928315412,27.5663082437276
"900","Orthetrum_stemmale","stemmale","Orthetrum","Libellulidae","Anisoptera",35.5,334.389139901321,117.557603345065,-9.90022304347826,23.1481669565217,289.739130434783,3877.5652173913,44.8695652173913
"901","Orthetrum_taeniolatum","taeniolatum","Orthetrum","Libellulidae","Anisoptera",26.5,155.685867943793,30.813521931032,32.987168,43.213204,248.55,3716.8,4.2
"902","Orthetrum_testaceum","testaceum","Orthetrum","Libellulidae","Anisoptera",36,308.042983868099,89.5605194143489,1.3603975,110.49722125,287.125,8584.5,21.625
"903","Orthetrum_triangulare","triangulare","Orthetrum","Libellulidae","Anisoptera",39,212.827225461335,39.3940133875564,32.1186160674157,128.325090674157,234.213483146067,4510.07865168539,9.55056179775281
"904","Orthetrum_trinacria","trinacria","Orthetrum","Libellulidae","Anisoptera",33.5,238.89423898747,59.3615024799992,20.8772931578947,7.53978228070175,259.087719298246,2899.94736842105,6.73684210526316
"905","Oxyagrion_tennesseni","tennesseni","Oxyagrion","Coenagrionidae","Zygoptera",21.5,170.556453689066,30.0816722254272,-38.0887,-61.93279,210,6729,20
"906","Oxygastra_curtisii","curtisii","Oxygastra","Corduliidae","Anisoptera",30,145.533310847519,50.0323442128443,42.0208831491713,-2.50614085635359,236.685082872928,2499.03314917127,9.64917127071823
"907","Oxystigma_cyanofrons","cyanofrons","Oxystigma","Megapodagrionidae","Zygoptera",23,542.022751225516,194.244489743396,4.84205285714286,-58.6753571428571,277,3955,18.1428571428571
"908","Oxystigma_williamsoni","williamsoni","Oxystigma","Megapodagrionidae","Zygoptera",21.5,534.747635886298,171.976970808458,0.9,-53.785,279,3925,19
"909","Oxythemis_phoenicosceles","phoenicosceles","Oxythemis","Libellulidae","Anisoptera",25.5,296.225943057653,132.901711066894,1.10444,23.9971992307692,300,4206,55.5384615384615
"910","Pachydiplax_longipennis","longipennis","Pachydiplax","Libellulidae","Anisoptera",36.5,180.616295747912,48.3349856081636,35.65262948,-93.83837966,231.814,2883.43,14.696
"911","Palaemnema_clementia","clementia","Palaemnema","Platystictidae","Zygoptera",22,503.006643822909,144.783081114909,-4.591545,-70.62875,284,8804,33
"912","Palaemnema_domina","domina","Palaemnema","Platystictidae","Zygoptera",21.5,271.501607884878,88.5523276262238,26.00851,-106.5894325,267,3543.5,18.75
"913","Palpopleura_albifrons","albifrons","Palpopleura","Libellulidae","Anisoptera",17.5,292.995620910387,119.610679756704,0.73,24.28,300,4206,80
"914","Palpopleura_deceptor","deceptor","Palpopleura","Libellulidae","Anisoptera",27.5,354.153092794137,111.65872041199,-5.250214,13.716108,300.4,4014,30.4
"915","Palpopleura_jucunda","jucunda","Palpopleura","Libellulidae","Anisoptera",18,345.603748392552,89.713073238884,-26.4996561764706,28.0096214705882,270.735294117647,3360.20588235294,17.5294117647059
"916","Palpopleura_lucia","lucia","Palpopleura","Libellulidae","Anisoptera",24,393.733775060237,114.868358216268,-11.0252271,24.8471872,294.12,3648.38,31.41
"917","Palpopleura_portia","portia","Palpopleura","Libellulidae","Anisoptera",21,374.598439774916,117.236378627147,1.37218230769231,12.55617,301.961538461538,3994.65384615385,28.7307692307692
